archivo,fila,columna,tau,error_rms,error_relativo
IMG_20260425_193157.jpg,3,6,0.5091093210874875,0.009842566501560969,0.5216820523057122
IMG_20260425_193157.jpg,3,7,0.5778965471140796,0.00950568255216295,0.5523462982983802
IMG_20260425_193157.jpg,4,0,0.1259119850572848,0.015683999023259097,0.22004690631683066
IMG_20260425_193157.jpg,4,1,0.08919766572398355,0.01975804097471291,0.198641589724031
IMG_20260425_193157.jpg,4,2,0.13232798085614797,0.012932224015971409,0.19389728880610288
IMG_20260425_193157.jpg,4,3,0.6854296774990333,0.009058362884297226,0.620939645271412
IMG_20260425_193157.jpg,4,4,0.7289505878657032,0.009267605916717481,0.6531045824712904
IMG_20260425_193157.jpg,4,5,0.7079708203830677,0.009492221894522973,0.6414159809928547
IMG_20260425_193157.jpg,4,6,0.9375338806433903,0.009470911120429385,0.758643220760513
IMG_20260425_193157.jpg,4,7,1.0392715257122127,0.009474747133173025,0.7919487659221599
IMG_20260425_193157.jpg,5,0,0.15886287405148145,0.011731121162338154,0.21110877322238858
IMG_20260425_193157.jpg,5,1,0.10745044299045643,0.016727846547156228,0.19908881658652997
IMG_20260425_193157.jpg,5,2,0.18474159790416828,0.0100373844602416,0.21334857372781513
IMG_20260425_193157.jpg,5,3,0.5053414913320735,0.009596110201052926,0.5056193180504822
IMG_20260425_193157.jpg,5,4,0.5014284968198232,0.00952158581023382,0.4963110650457699
IMG_20260425_193157.jpg,5,5,0.6772504263851958,0.009310000862289891,0.62390486349249
IMG_20260425_193157.jpg,5,6,0.8361315318378517,0.009375239763157012,0.7207017444168217
IMG_20260425_193157.jpg,5,7,0.614213928477528,0.009466243506045507,0.5798768647719919
IMG_20260425_193157.jpg,6,0,0.4037740447252662,0.0052068059074532255,0.28907369602892646
IMG_20260425_193157.jpg,6,1,0.07948071535472787,0.009424164735435525,0.09755010109091157
IMG_20260425_193157.jpg,6,2,0.09614109249243409,0.009019789575012076,0.10455296820016866
IMG_20260425_193157.jpg,6,3,0.04992606944117703,0.02092711986664388,0.12127684298759821
IMG_20260425_193157.jpg,6,4,0.050213603070678625,0.017739671546914977,0.10336136773955087
IMG_20260425_193157.jpg,6,5,0.5447914407437029,0.009519677907120296,0.5371189583733738
IMG_20260425_193157.jpg,6,6,0.5948355689450117,0.009196191380400355,0.5590780750513848
IMG_20260425_193157.jpg,6,7,0.7997992423305628,0.00922264838832238,0.6867808047012133
IMG_20260425_193157.jpg,7,0,0.9366024839259753,0.004058907412345263,0.6272189184415853
IMG_20260425_193157.jpg,7,1,0.8031461446403558,0.004424660902091906,0.533794309380414
IMG_20260425_193157.jpg,7,2,0.10790293764092597,0.007130445495496531,0.09766492339344089
IMG_20260425_193157.jpg,7,3,0.04661203312580815,0.023974159445060483,0.12818354836507076
IMG_20260425_193157.jpg,7,4,0.06214290967294886,0.02397777495510734,0.16848951502324683
IMG_20260425_193157.jpg,7,5,0.06501388659030033,0.02132880968259099,0.15857078866680288
IMG_20260425_193157.jpg,7,6,0.16049672717804453,0.013426242234149502,0.23703349877901464
IMG_20260425_193157.jpg,7,7,0.2750026151021666,0.010438039154270027,0.31439371078149464
